key,Result
21650,-1.0
21651,-1.0
21652,1.0
21653,1.0
21654,-1.0
21655,-1.0
21656,1.0
21657,1.0
21658,-1.0
21659,1.0
21660,-1.0
21661,-1.0
21662,1.0
21663,-1.0
21664,1.0
21665,1.0
21666,1.0
21667,-1.0
21668,1.0
21669,1.0
21670,1.0
21671,-1.0
21672,1.0
21673,-1.0
21674,1.0
21675,-1.0
21676,1.0
21677,1.0
21678,1.0
21679,1.0
21680,-1.0
21681,1.0
21682,1.0
21683,1.0
21684,-1.0
21685,-1.0
21686,1.0
21687,-1.0
21688,-1.0
21689,-1.0
21690,1.0
21691,-1.0
21692,-1.0
21693,-1.0
21694,1.0
21695,-1.0
21696,1.0
21697,1.0
21698,1.0
21699,-1.0
21700,-1.0
21701,1.0
21702,-1.0
21703,-1.0
21704,-1.0
21705,-1.0
21706,-1.0
21707,-1.0
21708,1.0
21709,-1.0
21710,-1.0
21711,1.0
21712,1.0
21713,-1.0
21714,-1.0
21715,-1.0
21716,-1.0
21717,-1.0
21718,-1.0
21719,1.0
21720,-1.0
21721,-1.0
21722,-1.0
21723,1.0
21724,1.0
21725,1.0
21726,-1.0
21727,1.0
21728,-1.0
21729,-1.0
21730,1.0
21731,-1.0
21732,1.0
21733,-1.0
21734,-1.0
21735,1.0
21736,-1.0
21737,1.0
21738,1.0
21739,1.0
21740,1.0
21741,1.0
21742,1.0
21743,-1.0
21744,1.0
21745,1.0
21746,1.0
21747,1.0
21748,-1.0
21749,1.0
21750,-1.0
21751,-1.0
21752,1.0
21753,-1.0
21754,-1.0
21755,1.0
21756,-1.0
21757,1.0
21758,-1.0
21759,-1.0
21760,-1.0
21761,1.0
21762,1.0
21763,1.0
21764,1.0
21765,1.0
21766,-1.0
21767,1.0
21768,-1.0
21769,1.0
21770,1.0
21771,1.0
21772,1.0
21773,1.0
21774,-1.0
21775,1.0
21776,-1.0
21777,1.0
21778,-1.0
21779,-1.0
21780,1.0
21781,1.0
21782,1.0
21783,-1.0
21784,-1.0
21785,1.0
21786,1.0
21787,-1.0
21788,-1.0
21789,-1.0
21790,1.0
21791,1.0
21792,1.0
21793,1.0
21794,1.0
21795,1.0
21796,1.0
21797,-1.0
21798,-1.0
21799,-1.0
21800,1.0
21801,1.0
21802,1.0
21803,1.0
21804,-1.0
21805,1.0
21806,-1.0
21807,-1.0
21808,-1.0
21809,1.0
21810,1.0
21811,-1.0
21812,1.0
21813,1.0
21814,-1.0
21815,1.0
21816,-1.0
21817,1.0
21818,-1.0
21819,1.0
21820,-1.0
21821,-1.0
21822,-1.0
21823,-1.0
21824,-1.0
21825,1.0
21826,-1.0
21827,1.0
21828,1.0
21829,-1.0
21830,-1.0
21831,1.0
21832,-1.0
21833,-1.0
21834,1.0
21835,-1.0
21836,-1.0
21837,1.0
21838,1.0
21839,1.0
21840,-1.0
21841,-1.0
21842,1.0
21843,-1.0
21844,1.0
21845,1.0
21846,-1.0
21847,-1.0
21848,-1.0
21849,1.0
21850,-1.0
21851,-1.0
21852,-1.0
21853,-1.0
21854,-1.0
21855,1.0
21856,1.0
21857,1.0
21858,-1.0
21859,1.0
21860,-1.0
21861,1.0
21862,-1.0
21863,-1.0
21864,1.0
21865,1.0
21866,1.0
21867,-1.0
21868,1.0
21869,1.0
21870,-1.0
21871,-1.0
21872,1.0
21873,-1.0
21874,1.0
21875,1.0
21876,1.0
21877,-1.0
21878,1.0
21879,1.0
21880,-1.0
21881,-1.0
21882,1.0
21883,1.0
21884,-1.0
21885,1.0
21886,1.0
21887,-1.0
21888,-1.0
21889,1.0
21890,-1.0
21891,1.0
21892,-1.0
21893,-1.0
21894,-1.0
21895,1.0
21896,-1.0
21897,-1.0
21898,-1.0
21899,1.0
21900,1.0
21901,1.0
21902,-1.0
21903,-1.0
21904,1.0
21905,-1.0
21906,1.0
21907,1.0
21908,1.0
21909,-1.0
21910,1.0
21911,-1.0
21912,-1.0
21913,1.0
21914,-1.0
21915,1.0
21916,-1.0
21917,-1.0
21918,-1.0
21919,1.0
21920,-1.0
21921,1.0
21922,1.0
21923,1.0
21924,1.0
21925,1.0
21926,-1.0
21927,-1.0
21928,-1.0
21929,1.0
21930,1.0
21931,-1.0
21932,-1.0
21933,1.0
21934,-1.0
21935,1.0
21936,-1.0
21937,1.0
21938,1.0
21939,-1.0
21940,1.0
21941,1.0
21942,-1.0
21943,-1.0
21944,-1.0
21945,1.0
21946,1.0
21947,1.0
21948,-1.0
21949,-1.0
21950,1.0
21951,-1.0
21952,-1.0
21953,1.0
21954,-1.0
21955,1.0
21956,-1.0
21957,-1.0
21958,-1.0
21959,1.0
21960,1.0
21961,-1.0
21962,1.0
21963,-1.0
21964,1.0
21965,1.0
21966,-1.0
21967,1.0
21968,-1.0
21969,-1.0
21970,-1.0
21971,1.0
21972,-1.0
21973,1.0
21974,-1.0
21975,-1.0
21976,-1.0
21977,1.0
21978,1.0
21979,1.0
21980,-1.0
21981,1.0
21982,-1.0
21983,-1.0
21984,1.0
21985,-1.0
21986,-1.0
21987,1.0
21988,1.0
21989,-1.0
21990,1.0
21991,1.0
21992,1.0
21993,1.0
21994,-1.0
21995,1.0
21996,1.0
21997,1.0
21998,-1.0
21999,1.0
22000,1.0
22001,1.0
22002,-1.0
22003,-1.0
22004,-1.0
22005,-1.0
22006,-1.0
22007,-1.0
22008,-1.0
22009,1.0
22010,1.0
22011,-1.0
22012,-1.0
22013,-1.0
22014,-1.0
22015,-1.0
22016,-1.0
22017,-1.0
22018,-1.0
22019,-1.0
22020,-1.0
22021,1.0
22022,-1.0
22023,-1.0
22024,-1.0
22025,1.0
22026,1.0
22027,-1.0
22028,1.0
22029,1.0
22030,-1.0
22031,-1.0
22032,1.0
22033,1.0
22034,1.0
22035,-1.0
22036,-1.0
22037,-1.0
22038,-1.0
22039,1.0
22040,1.0
22041,-1.0
22042,-1.0
22043,1.0
22044,-1.0
22045,-1.0
22046,-1.0
22047,1.0
22048,1.0
22049,1.0
22050,1.0
22051,1.0
22052,-1.0
22053,1.0
22054,1.0
22055,1.0
22056,-1.0
22057,-1.0
22058,-1.0
22059,-1.0
22060,1.0
22061,-1.0
22062,-1.0
22063,-1.0
22064,1.0
22065,-1.0
22066,1.0
22067,-1.0
22068,1.0
22069,-1.0
22070,1.0
22071,1.0
22072,1.0
22073,1.0
22074,1.0
22075,1.0
22076,1.0
22077,1.0
22078,-1.0
22079,-1.0
22080,-1.0
22081,1.0
22082,-1.0
22083,1.0
22084,1.0
22085,1.0
22086,1.0
22087,-1.0
22088,-1.0
22089,1.0
22090,-1.0
22091,1.0
22092,1.0
22093,1.0
22094,-1.0
22095,-1.0
22096,1.0
22097,1.0
22098,-1.0
22099,1.0
22100,1.0
22101,-1.0
22102,1.0
22103,-1.0
22104,-1.0
22105,1.0
22106,1.0
22107,1.0
22108,1.0
22109,1.0
22110,1.0
22111,1.0
22112,-1.0
22113,-1.0
22114,1.0
22115,1.0
22116,-1.0
22117,-1.0
22118,1.0
22119,-1.0
22120,-1.0
22121,1.0
22122,1.0
22123,-1.0
22124,-1.0
22125,-1.0
22126,1.0
22127,1.0
22128,1.0
22129,-1.0
22130,1.0
22131,-1.0
22132,-1.0
22133,-1.0
22134,-1.0
22135,1.0
22136,-1.0
22137,1.0
22138,-1.0
22139,1.0
22140,1.0
22141,1.0
22142,1.0
22143,1.0
22144,1.0
22145,1.0
22146,1.0
22147,-1.0
22148,-1.0
22149,-1.0
22150,1.0
22151,-1.0
22152,1.0
22153,1.0
22154,-1.0
22155,1.0
22156,-1.0
22157,-1.0
22158,1.0
22159,-1.0
22160,-1.0
22161,1.0
22162,-1.0
22163,-1.0
22164,1.0
22165,-1.0
22166,-1.0
22167,-1.0
22168,1.0
22169,-1.0
22170,-1.0
22171,1.0
22172,-1.0
22173,-1.0
22174,-1.0
22175,1.0
22176,1.0
22177,1.0
22178,1.0
22179,-1.0
22180,1.0
22181,-1.0
22182,1.0
22183,1.0
22184,1.0
22185,-1.0
22186,1.0
22187,-1.0
22188,-1.0
22189,-1.0
22190,1.0
22191,-1.0
22192,-1.0
22193,1.0
22194,1.0
22195,-1.0
22196,-1.0
22197,-1.0
22198,1.0
22199,1.0
22200,1.0
22201,-1.0
22202,1.0
22203,1.0
22204,1.0
22205,-1.0
22206,-1.0
22207,1.0
22208,1.0
22209,-1.0
22210,-1.0
22211,1.0
22212,1.0
22213,1.0
22214,-1.0
22215,1.0
22216,1.0
22217,1.0
22218,1.0
22219,1.0
22220,1.0
22221,1.0
22222,-1.0
22223,1.0
22224,1.0
22225,1.0
22226,1.0
22227,-1.0
22228,-1.0
22229,1.0
22230,-1.0
22231,-1.0
22232,-1.0
22233,-1.0
22234,-1.0
22235,1.0
22236,-1.0
22237,1.0
22238,1.0
22239,1.0
22240,1.0
22241,1.0
22242,1.0
22243,1.0
22244,1.0
22245,1.0
22246,1.0
22247,1.0
22248,-1.0
22249,-1.0
22250,1.0
22251,1.0
22252,1.0
22253,1.0
22254,1.0
22255,1.0
22256,-1.0
22257,1.0
22258,-1.0
22259,-1.0
22260,1.0
22261,-1.0
22262,1.0
22263,1.0
22264,-1.0
22265,-1.0
22266,-1.0
22267,1.0
22268,1.0
22269,1.0
22270,1.0
22271,1.0
22272,-1.0
22273,1.0
22274,1.0
22275,-1.0
22276,-1.0
22277,1.0
22278,-1.0
22279,1.0
22280,1.0
22281,-1.0
22282,1.0
22283,-1.0
22284,1.0
22285,1.0
22286,1.0
22287,1.0
22288,-1.0
22289,1.0
22290,1.0
22291,-1.0
22292,-1.0
22293,-1.0
22294,1.0
22295,-1.0
22296,-1.0
22297,-1.0
22298,1.0
22299,-1.0
22300,1.0
22301,1.0
22302,1.0
22303,1.0
22304,1.0
22305,1.0
22306,-1.0
22307,-1.0
22308,1.0
22309,-1.0
22310,1.0
22311,-1.0
22312,-1.0
22313,1.0
22314,-1.0
22315,-1.0
22316,-1.0
22317,1.0
22318,1.0
22319,1.0
22320,1.0
22321,-1.0
22322,-1.0
22323,-1.0
22324,1.0
22325,-1.0
22326,-1.0
22327,1.0
22328,-1.0
22329,1.0
22330,-1.0
22331,1.0
22332,1.0
22333,1.0
22334,1.0
22335,-1.0
22336,1.0
22337,1.0
22338,-1.0
22339,-1.0
22340,1.0
22341,-1.0
22342,-1.0
22343,1.0
22344,1.0
22345,-1.0
22346,1.0
22347,-1.0
22348,1.0
22349,1.0
22350,-1.0
22351,-1.0
22352,-1.0
22353,-1.0
22354,-1.0
22355,1.0
22356,-1.0
22357,-1.0
22358,-1.0
22359,1.0
22360,-1.0
22361,1.0
22362,1.0
22363,-1.0
22364,1.0
22365,1.0
22366,1.0
22367,-1.0
22368,-1.0
22369,-1.0
22370,-1.0
22371,-1.0
22372,1.0
22373,-1.0
22374,1.0
22375,1.0
22376,-1.0
22377,1.0
22378,1.0
22379,1.0
22380,-1.0
22381,-1.0
22382,1.0
22383,-1.0
22384,1.0
22385,-1.0
22386,-1.0
22387,-1.0
22388,-1.0
22389,1.0
22390,1.0
22391,1.0
22392,1.0
22393,-1.0
22394,-1.0
22395,-1.0
22396,1.0
22397,1.0
22398,1.0
22399,-1.0
22400,1.0
22401,-1.0
22402,-1.0
22403,-1.0
22404,1.0
22405,-1.0
22406,-1.0
22407,1.0
22408,1.0
22409,-1.0
22410,-1.0
22411,-1.0
22412,1.0
22413,1.0
22414,1.0
22415,-1.0
22416,1.0
22417,1.0
22418,1.0
22419,-1.0
22420,-1.0
22421,1.0
22422,1.0
22423,-1.0
22424,-1.0
22425,1.0
22426,1.0
22427,1.0
22428,-1.0
22429,1.0
22430,1.0
22431,1.0
22432,1.0
22433,1.0
22434,1.0
22435,1.0
22436,-1.0
22437,1.0
22438,-1.0
22439,1.0
22440,1.0
22441,-1.0
22442,1.0
22443,1.0
22444,1.0
22445,-1.0
22446,1.0
22447,1.0
22448,1.0
22449,-1.0
22450,-1.0
22451,-1.0
22452,1.0
22453,-1.0
22454,1.0
22455,1.0
22456,1.0
22457,-1.0
22458,-1.0
22459,1.0
22460,-1.0
22461,-1.0
22462,-1.0
22463,1.0
22464,1.0
22465,1.0
22466,-1.0
22467,-1.0
22468,1.0
22469,1.0
22470,-1.0
22471,1.0
22472,1.0
22473,1.0
22474,-1.0
22475,-1.0
22476,1.0
22477,1.0
22478,1.0
22479,1.0
22480,1.0
22481,1.0
22482,1.0
22483,1.0
22484,1.0
22485,-1.0
22486,-1.0
22487,1.0
22488,1.0
22489,-1.0
22490,1.0
22491,-1.0
22492,1.0
22493,-1.0
22494,1.0
22495,1.0
22496,-1.0
22497,-1.0
22498,1.0
22499,1.0
22500,1.0
22501,-1.0
22502,-1.0
22503,1.0
22504,-1.0
22505,-1.0
22506,1.0
22507,-1.0
22508,-1.0
22509,1.0
22510,-1.0
22511,-1.0
22512,-1.0
22513,1.0
22514,-1.0
22515,1.0
22516,-1.0
22517,1.0
22518,1.0
22519,1.0
22520,-1.0
22521,1.0
22522,1.0
22523,1.0
22524,1.0
22525,-1.0
22526,-1.0
22527,1.0
22528,1.0
22529,1.0
22530,-1.0
22531,1.0
22532,-1.0
22533,1.0
22534,1.0
22535,-1.0
22536,1.0
22537,1.0
22538,-1.0
22539,-1.0
22540,-1.0
22541,-1.0
22542,-1.0
22543,1.0
22544,-1.0
22545,-1.0
22546,1.0
22547,1.0
22548,1.0
22549,1.0
22550,1.0
22551,1.0
22552,1.0
22553,1.0
22554,1.0
22555,-1.0
22556,1.0
22557,1.0
22558,1.0
22559,1.0
22560,1.0
22561,1.0
22562,-1.0
22563,1.0
22564,1.0
22565,-1.0
22566,1.0
22567,1.0
22568,-1.0
22569,-1.0
22570,1.0
22571,-1.0
22572,-1.0
22573,-1.0
22574,1.0
22575,-1.0
22576,1.0
22577,-1.0
22578,1.0
22579,-1.0
22580,1.0
22581,1.0
22582,-1.0
22583,1.0
22584,-1.0
22585,1.0
22586,-1.0
22587,-1.0
22588,1.0
22589,1.0
22590,1.0
22591,1.0
22592,-1.0
22593,-1.0
22594,-1.0
22595,-1.0
22596,-1.0
22597,1.0
22598,1.0
22599,1.0
22600,-1.0
22601,1.0
22602,-1.0
22603,1.0
22604,1.0
22605,1.0
22606,1.0
22607,1.0
22608,1.0
22609,1.0
22610,-1.0
22611,-1.0
22612,1.0
22613,1.0
22614,1.0
22615,1.0
22616,1.0
22617,-1.0
22618,1.0
22619,1.0
22620,1.0
22621,1.0
22622,-1.0
22623,1.0
22624,1.0
22625,1.0
22626,1.0
22627,-1.0
22628,1.0
22629,-1.0
22630,1.0
22631,1.0
22632,-1.0
22633,1.0
22634,1.0
22635,-1.0
22636,-1.0
22637,-1.0
22638,-1.0
22639,1.0
22640,-1.0
22641,1.0
22642,1.0
22643,1.0
22644,-1.0
22645,1.0
22646,1.0
22647,1.0
22648,-1.0
22649,1.0
22650,1.0
22651,1.0
22652,-1.0
22653,1.0
22654,-1.0
22655,1.0
22656,-1.0
22657,1.0
22658,1.0
22659,-1.0
22660,-1.0
22661,1.0
22662,1.0
22663,-1.0
22664,1.0
22665,1.0
22666,1.0
22667,1.0
22668,-1.0
22669,-1.0
22670,1.0
22671,1.0
22672,-1.0
22673,-1.0
22674,1.0
22675,-1.0
22676,1.0
22677,1.0
22678,1.0
22679,1.0
22680,-1.0
22681,1.0
22682,1.0
22683,1.0
22684,1.0
22685,-1.0
22686,-1.0
22687,-1.0
22688,1.0
22689,-1.0
22690,-1.0
22691,1.0
22692,-1.0
22693,-1.0
22694,-1.0
22695,1.0
22696,1.0
22697,1.0
22698,-1.0
22699,1.0
22700,1.0
22701,-1.0
22702,-1.0
22703,1.0
22704,-1.0
22705,1.0
22706,1.0
22707,1.0
22708,1.0
22709,-1.0
22710,-1.0
22711,-1.0
22712,-1.0
22713,1.0
22714,1.0
22715,1.0
22716,1.0
22717,1.0
22718,-1.0
22719,1.0
22720,1.0
22721,1.0
22722,1.0
22723,-1.0
22724,-1.0
22725,-1.0
22726,-1.0
22727,-1.0
22728,-1.0
22729,-1.0
22730,1.0
22731,-1.0
22732,1.0
22733,1.0
22734,-1.0
22735,1.0
22736,-1.0
22737,1.0
22738,-1.0
22739,1.0
22740,1.0
22741,-1.0
22742,1.0
22743,1.0
22744,-1.0
22745,-1.0
22746,1.0
22747,-1.0
22748,-1.0
22749,-1.0
22750,1.0
22751,1.0
22752,-1.0
22753,1.0
22754,-1.0
22755,-1.0
22756,-1.0
22757,-1.0
22758,-1.0
22759,-1.0
22760,1.0
22761,-1.0
22762,1.0
22763,-1.0
22764,-1.0
22765,1.0
22766,-1.0
22767,1.0
22768,1.0
22769,-1.0
22770,1.0
22771,-1.0
22772,1.0
22773,-1.0
22774,-1.0
22775,-1.0
22776,-1.0
22777,1.0
22778,-1.0
22779,1.0
22780,1.0
22781,-1.0
22782,1.0
22783,1.0
22784,1.0
22785,1.0
22786,-1.0
22787,-1.0
22788,-1.0
22789,-1.0
22790,1.0
22791,1.0
22792,1.0
22793,-1.0
22794,-1.0
22795,1.0
22796,-1.0
22797,1.0
22798,1.0
22799,1.0
22800,-1.0
22801,1.0
22802,-1.0
22803,1.0
22804,-1.0
22805,1.0
22806,-1.0
22807,-1.0
22808,-1.0
22809,1.0
22810,1.0
22811,-1.0
22812,-1.0
22813,-1.0
22814,-1.0
22815,-1.0
22816,1.0
22817,1.0
22818,-1.0
22819,1.0
22820,-1.0
22821,1.0
22822,-1.0
22823,1.0
22824,-1.0
22825,1.0
22826,-1.0
22827,-1.0
22828,-1.0
22829,-1.0
22830,-1.0
22831,1.0
22832,1.0
22833,-1.0
22834,1.0
22835,1.0
22836,-1.0
22837,-1.0
22838,-1.0
22839,1.0
22840,-1.0
22841,1.0
22842,-1.0
22843,-1.0
22844,-1.0
22845,-1.0
22846,1.0
22847,1.0
22848,-1.0
22849,1.0
22850,-1.0
22851,1.0
22852,1.0
22853,-1.0
22854,1.0
22855,1.0
22856,-1.0
22857,1.0
22858,-1.0
22859,1.0
22860,1.0
22861,1.0
22862,1.0
22863,-1.0
22864,1.0
22865,-1.0
22866,-1.0
22867,-1.0
22868,-1.0
22869,-1.0
22870,1.0
22871,-1.0
22872,-1.0
22873,1.0
22874,-1.0
22875,-1.0
22876,-1.0
22877,1.0
22878,1.0
22879,1.0
22880,1.0
22881,-1.0
22882,-1.0
22883,-1.0
22884,1.0
22885,-1.0
22886,-1.0
22887,1.0
22888,-1.0
22889,1.0
22890,-1.0
22891,1.0
22892,1.0
22893,1.0
22894,1.0
22895,1.0
22896,1.0
22897,1.0
22898,-1.0
22899,-1.0
22900,1.0
22901,-1.0
22902,-1.0
22903,1.0
22904,1.0
22905,-1.0
22906,1.0
22907,-1.0
22908,1.0
22909,1.0
22910,-1.0
22911,-1.0
22912,-1.0
22913,-1.0
22914,-1.0
22915,1.0
22916,-1.0
22917,-1.0
22918,-1.0
22919,1.0
22920,-1.0
22921,1.0
22922,1.0
22923,-1.0
22924,1.0
22925,-1.0
22926,1.0
22927,-1.0
22928,-1.0
22929,-1.0
22930,-1.0
22931,-1.0
22932,1.0
22933,-1.0
22934,1.0
22935,1.0
22936,-1.0
22937,1.0
22938,1.0
22939,-1.0
22940,1.0
22941,1.0
22942,1.0
22943,1.0
22944,-1.0
22945,1.0
22946,1.0
22947,1.0
22948,1.0
22949,1.0
22950,1.0
22951,1.0
22952,1.0
22953,-1.0
22954,-1.0
22955,1.0
22956,-1.0
22957,-1.0
22958,-1.0
22959,-1.0
22960,-1.0
22961,-1.0
22962,1.0
22963,1.0
22964,-1.0
22965,-1.0
22966,-1.0
22967,-1.0
22968,1.0
22969,-1.0
22970,-1.0
22971,-1.0
22972,1.0
22973,-1.0
22974,-1.0
22975,1.0
22976,-1.0
22977,-1.0
22978,-1.0
22979,-1.0
22980,1.0
22981,1.0
22982,1.0
22983,-1.0
22984,1.0
22985,1.0
22986,1.0
22987,-1.0
22988,-1.0
22989,1.0
22990,-1.0
22991,1.0
22992,-1.0
22993,1.0
22994,-1.0
22995,-1.0
22996,-1.0
22997,-1.0
22998,-1.0
22999,1.0
23000,1.0
23001,-1.0
23002,-1.0
23003,-1.0
23004,-1.0
23005,-1.0
23006,1.0
23007,1.0
23008,1.0
23009,-1.0
23010,1.0
23011,1.0
23012,-1.0
23013,1.0
23014,-1.0
23015,1.0
23016,1.0
23017,-1.0
23018,-1.0
23019,1.0
23020,-1.0
23021,1.0
23022,-1.0
23023,1.0
23024,1.0
23025,-1.0
23026,1.0
23027,-1.0
23028,-1.0
23029,1.0
23030,1.0
23031,1.0
23032,-1.0
23033,1.0
23034,-1.0
23035,-1.0
23036,1.0
23037,-1.0
23038,1.0
23039,1.0
23040,1.0
23041,-1.0
23042,1.0
23043,-1.0
23044,1.0
23045,1.0
23046,1.0
23047,-1.0
23048,1.0
23049,-1.0
23050,1.0
23051,1.0
23052,-1.0
23053,-1.0
23054,1.0
23055,1.0
23056,-1.0
23057,1.0
23058,1.0
23059,1.0
23060,-1.0
23061,1.0
23062,-1.0
23063,-1.0
23064,-1.0
23065,1.0
23066,1.0
23067,1.0
23068,1.0
23069,-1.0
23070,1.0
23071,-1.0
23072,1.0
23073,1.0
23074,-1.0
23075,-1.0
23076,-1.0
23077,1.0
23078,1.0
23079,1.0
23080,1.0
23081,1.0
23082,-1.0
23083,1.0
23084,-1.0
23085,1.0
23086,1.0
23087,1.0
23088,1.0
23089,1.0
23090,-1.0
23091,-1.0
23092,1.0
23093,1.0
23094,1.0
23095,1.0
23096,-1.0
23097,1.0
23098,1.0
23099,1.0
23100,1.0
23101,-1.0
23102,-1.0
23103,1.0
23104,-1.0
23105,-1.0
23106,1.0
23107,1.0
23108,1.0
23109,-1.0
23110,1.0
23111,1.0
23112,1.0
23113,-1.0
23114,1.0
23115,-1.0
23116,-1.0
23117,-1.0
23118,1.0
23119,-1.0
23120,-1.0
23121,-1.0
23122,-1.0
23123,1.0
23124,1.0
23125,1.0
23126,-1.0
23127,1.0
23128,-1.0
23129,-1.0
23130,1.0
23131,1.0
23132,-1.0
23133,-1.0
23134,-1.0
23135,-1.0
23136,1.0
23137,-1.0
23138,1.0
23139,-1.0
23140,1.0
23141,1.0
23142,1.0
23143,1.0
23144,1.0
23145,1.0
23146,-1.0
23147,1.0
23148,1.0
23149,-1.0
23150,-1.0
23151,1.0
23152,-1.0
23153,-1.0
23154,1.0
23155,1.0
23156,-1.0
23157,-1.0
23158,1.0
23159,1.0
23160,1.0
23161,1.0
23162,1.0
23163,1.0
23164,1.0
23165,-1.0
23166,-1.0
23167,1.0
23168,1.0
23169,1.0
23170,-1.0
23171,-1.0
23172,-1.0
23173,1.0
23174,-1.0
23175,-1.0
23176,1.0
23177,1.0
23178,-1.0
23179,-1.0
23180,1.0
23181,-1.0
23182,-1.0
23183,1.0
23184,-1.0
23185,-1.0
23186,-1.0
23187,1.0
23188,1.0
23189,1.0
23190,-1.0
23191,1.0
23192,1.0
23193,-1.0
23194,-1.0
23195,-1.0
23196,-1.0
23197,1.0
23198,1.0
23199,1.0
23200,-1.0
23201,-1.0
23202,1.0
23203,-1.0
23204,1.0
23205,-1.0
23206,1.0
23207,-1.0
